event_id,user_id,event_type,product_id,event_time
2382,690,visit,,2025-07-13 05:58:00
2383,690,product_view,1083.0,2025-07-13 06:00:00
2384,690,add_to_cart,1083.0,2025-07-13 06:02:00
2385,900,visit,,2025-09-17 14:37:00
2386,900,product_view,1104.0,2025-09-17 14:41:00
2387,970,visit,,2025-08-01 08:46:00
2388,970,product_view,1107.0,2025-08-01 08:49:00
2389,970,add_to_cart,1107.0,2025-08-01 08:53:00
2390,970,checkout,1107.0,2025-08-01 08:54:00
2391,1039,visit,,2025-08-23 13:49:00
2392,1039,product_view,1014.0,2025-08-23 13:54:00
2393,1039,add_to_cart,1014.0,2025-08-23 13:55:00
2394,1039,checkout,1014.0,2025-08-23 13:56:00
2395,1223,visit,,2025-09-06 06:36:00
2396,1223,product_view,1090.0,2025-09-06 06:38:00
2397,111,visit,,2025-08-09 04:51:00
2398,111,product_view,1012.0,2025-08-09 04:55:00
2399,111,add_to_cart,1012.0,2025-08-09 04:56:00
2400,411,visit,,2025-07-23 09:19:00
2401,411,product_view,1114.0,2025-07-23 09:21:00
2402,895,visit,,2025-08-01 04:43:00
2403,895,product_view,1012.0,2025-08-01 04:46:00
2404,895,add_to_cart,1012.0,2025-08-01 04:48:00
2405,895,checkout,1012.0,2025-08-01 04:50:00
2406,895,purchase,1012.0,2025-08-01 04:52:00
2407,436,visit,,2025-08-30 21:24:00
2408,436,product_view,1117.0,2025-08-30 21:26:00
2409,197,visit,,2025-07-17 10:48:00
2410,819,visit,,2025-08-11 09:52:00
2411,819,product_view,1099.0,2025-08-11 09:56:00
2412,1094,visit,,2025-08-14 15:42:00
2413,1094,product_view,1010.0,2025-08-14 15:47:00
2414,1094,add_to_cart,1010.0,2025-08-14 15:49:00
2415,756,visit,,2025-08-13 16:52:00
2416,756,product_view,1047.0,2025-08-13 16:57:00
2417,159,visit,,2025-07-30 04:31:00
2418,159,product_view,1083.0,2025-07-30 04:33:00
2419,159,add_to_cart,1083.0,2025-07-30 04:34:00
2420,159,checkout,1083.0,2025-07-30 04:37:00
2421,159,purchase,1083.0,2025-07-30 04:38:00
2422,638,visit,,2025-09-25 15:02:00
2423,638,product_view,1050.0,2025-09-25 15:06:00
2424,638,add_to_cart,1050.0,2025-09-25 15:10:00
2425,218,visit,,2025-07-11 11:43:00
2426,218,product_view,1060.0,2025-07-11 11:47:00
2427,26,visit,,2025-08-10 04:36:00
2428,26,product_view,1021.0,2025-08-10 04:40:00
2429,26,add_to_cart,1021.0,2025-08-10 04:44:00
2430,26,checkout,1021.0,2025-08-10 04:45:00
2431,26,purchase,1021.0,2025-08-10 04:47:00
2432,1299,visit,,2025-09-16 14:32:00
2433,1299,product_view,1015.0,2025-09-16 14:36:00
2434,1096,visit,,2025-07-15 05:27:00
2435,1096,product_view,1047.0,2025-07-15 05:31:00
2436,164,visit,,2025-07-01 10:59:00
2437,164,product_view,1020.0,2025-07-01 11:02:00
2438,164,add_to_cart,1020.0,2025-07-01 11:06:00
2439,164,checkout,1020.0,2025-07-01 11:08:00
2440,164,purchase,1020.0,2025-07-01 11:09:00
2441,943,visit,,2025-07-07 19:43:00
2442,943,product_view,1047.0,2025-07-07 19:47:00
2443,943,add_to_cart,1047.0,2025-07-07 19:50:00
2444,49,visit,,2025-08-04 05:18:00
2445,49,product_view,1070.0,2025-08-04 05:19:00
2446,49,add_to_cart,1070.0,2025-08-04 05:22:00
2447,49,checkout,1070.0,2025-08-04 05:25:00
2448,49,purchase,1070.0,2025-08-04 05:28:00
2449,1089,visit,,2025-08-20 07:11:00
2450,1089,product_view,1095.0,2025-08-20 07:12:00
2451,1089,add_to_cart,1095.0,2025-08-20 07:14:00
2452,1089,checkout,1095.0,2025-08-20 07:16:00
2453,708,visit,,2025-09-27 19:15:00
2454,1073,visit,,2025-08-28 01:04:00
2455,1073,product_view,1073.0,2025-08-28 01:05:00
2456,1073,add_to_cart,1073.0,2025-08-28 01:06:00
2457,1073,checkout,1073.0,2025-08-28 01:09:00
2458,1073,purchase,1073.0,2025-08-28 01:12:00
2459,619,visit,,2025-08-21 00:11:00
2460,527,visit,,2025-09-22 23:56:00
2461,527,product_view,1093.0,2025-09-23 00:00:00
2462,393,visit,,2025-08-03 09:39:00
2463,393,product_view,1074.0,2025-08-03 09:41:00
2464,101,visit,,2025-09-12 15:13:00
2465,101,product_view,1048.0,2025-09-12 15:17:00
2466,101,add_to_cart,1048.0,2025-09-12 15:19:00
2467,101,checkout,1048.0,2025-09-12 15:22:00
2468,101,purchase,1048.0,2025-09-12 15:24:00
2469,1389,visit,,2025-08-04 00:26:00
2470,1389,product_view,1037.0,2025-08-04 00:30:00
2471,563,visit,,2025-08-29 19:50:00
2472,652,visit,,2025-07-29 07:01:00
2473,652,product_view,1013.0,2025-07-29 07:03:00
2474,652,add_to_cart,1013.0,2025-07-29 07:06:00
2475,1248,visit,,2025-08-28 18:26:00
2476,1248,product_view,1106.0,2025-08-28 18:29:00
2477,1248,add_to_cart,1106.0,2025-08-28 18:33:00
2478,26,visit,,2025-08-13 10:22:00
2479,26,product_view,1044.0,2025-08-13 10:24:00
2480,26,add_to_cart,1044.0,2025-08-13 10:28:00
2481,26,checkout,1044.0,2025-08-13 10:31:00
2482,26,purchase,1044.0,2025-08-13 10:33:00
2483,826,visit,,2025-09-23 18:05:00
2484,826,product_view,1005.0,2025-09-23 18:10:00
2485,171,visit,,2025-09-06 11:19:00
2486,171,product_view,1027.0,2025-09-06 11:22:00
2487,171,add_to_cart,1027.0,2025-09-06 11:26:00
2488,171,checkout,1027.0,2025-09-06 11:29:00
2489,171,purchase,1027.0,2025-09-06 11:32:00
2490,1157,visit,,2025-08-23 00:48:00
2491,1140,visit,,2025-09-01 07:24:00
2492,270,visit,,2025-09-16 03:06:00
2493,270,product_view,1049.0,2025-09-16 03:08:00
2494,1169,visit,,2025-07-23 05:49:00
2495,1169,product_view,1038.0,2025-07-23 05:53:00
2496,721,visit,,2025-07-28 13:57:00
2497,721,product_view,1097.0,2025-07-28 14:00:00
2498,1291,visit,,2025-09-24 21:40:00
2499,1291,product_view,1014.0,2025-09-24 21:43:00
2500,1291,add_to_cart,1014.0,2025-09-24 21:47:00
2501,1291,checkout,1014.0,2025-09-24 21:49:00
2502,1291,purchase,1014.0,2025-09-24 21:51:00
2503,921,visit,,2025-07-23 12:18:00
2504,921,product_view,1021.0,2025-07-23 12:21:00
2505,1344,visit,,2025-09-26 03:24:00
2506,1344,product_view,1023.0,2025-09-26 03:28:00
2507,841,visit,,2025-09-20 00:39:00
2508,841,product_view,1025.0,2025-09-20 00:44:00
2509,165,visit,,2025-09-12 23:26:00
2510,666,visit,,2025-08-01 05:36:00
2511,666,product_view,1079.0,2025-08-01 05:37:00
2512,47,visit,,2025-09-15 20:24:00
2513,47,product_view,1096.0,2025-09-15 20:26:00
2514,331,visit,,2025-08-17 23:55:00
2515,331,product_view,1059.0,2025-08-17 23:59:00
2516,410,visit,,2025-07-17 09:04:00
2517,424,visit,,2025-08-29 14:15:00
2518,424,product_view,1074.0,2025-08-29 14:19:00
2519,363,visit,,2025-09-03 20:07:00
2520,363,product_view,1060.0,2025-09-03 20:10:00
2521,327,visit,,2025-08-29 23:04:00
2522,327,product_view,1032.0,2025-08-29 23:05:00
2523,833,visit,,2025-09-05 15:55:00
2524,833,product_view,1111.0,2025-09-05 15:59:00
2525,1467,visit,,2025-07-16 22:49:00
2526,1467,product_view,1069.0,2025-07-16 22:54:00
2527,899,visit,,2025-07-08 09:51:00
2528,899,product_view,1062.0,2025-07-08 09:52:00
2529,899,add_to_cart,1062.0,2025-07-08 09:56:00
2530,899,checkout,1062.0,2025-07-08 09:57:00
2531,899,purchase,1062.0,2025-07-08 09:59:00
2532,229,visit,,2025-07-22 11:26:00
2533,229,product_view,1093.0,2025-07-22 11:28:00
2534,989,visit,,2025-08-03 03:21:00
2535,989,product_view,1027.0,2025-08-03 03:22:00
2536,989,add_to_cart,1027.0,2025-08-03 03:26:00
2537,533,visit,,2025-08-07 22:28:00
2538,533,product_view,1044.0,2025-08-07 22:32:00
2539,1164,visit,,2025-09-15 01:48:00
2540,1164,product_view,1036.0,2025-09-15 01:53:00
2541,1164,add_to_cart,1036.0,2025-09-15 01:55:00
2542,1155,visit,,2025-08-07 09:45:00
2543,1155,product_view,1047.0,2025-08-07 09:48:00
2544,1155,add_to_cart,1047.0,2025-08-07 09:52:00
2545,317,visit,,2025-09-27 04:09:00
2546,317,product_view,1096.0,2025-09-27 04:13:00
2547,317,add_to_cart,1096.0,2025-09-27 04:15:00
2548,317,checkout,1096.0,2025-09-27 04:16:00
2549,317,purchase,1096.0,2025-09-27 04:17:00
2550,25,visit,,2025-08-16 23:32:00
2551,25,product_view,1034.0,2025-08-16 23:37:00
2552,25,add_to_cart,1034.0,2025-08-16 23:39:00
2553,1319,visit,,2025-09-14 16:20:00
2554,1319,product_view,1020.0,2025-09-14 16:24:00
2555,994,visit,,2025-07-22 16:30:00
2556,994,product_view,1083.0,2025-07-22 16:34:00
2557,994,add_to_cart,1083.0,2025-07-22 16:35:00
2558,994,checkout,1083.0,2025-07-22 16:37:00
2559,994,purchase,1083.0,2025-07-22 16:38:00
2560,1247,visit,,2025-07-16 20:12:00
2561,1247,product_view,1100.0,2025-07-16 20:16:00
2562,1308,visit,,2025-07-02 23:54:00
2563,1308,product_view,1117.0,2025-07-02 23:59:00
2564,415,visit,,2025-09-24 01:25:00
2565,415,product_view,1047.0,2025-09-24 01:28:00
2566,415,add_to_cart,1047.0,2025-09-24 01:31:00
2567,415,checkout,1047.0,2025-09-24 01:34:00
2568,1102,visit,,2025-07-11 01:28:00
2569,1102,product_view,1112.0,2025-07-11 01:30:00
2570,1102,add_to_cart,1112.0,2025-07-11 01:32:00
2571,1333,visit,,2025-08-01 07:44:00
2572,1333,product_view,1110.0,2025-08-01 07:46:00
2573,1333,add_to_cart,1110.0,2025-08-01 07:49:00
2574,1333,checkout,1110.0,2025-08-01 07:50:00
2575,131,visit,,2025-07-17 16:19:00
2576,131,product_view,1116.0,2025-07-17 16:21:00
2577,131,add_to_cart,1116.0,2025-07-17 16:25:00
2578,131,checkout,1116.0,2025-07-17 16:28:00
2579,105,visit,,2025-09-20 02:12:00
2580,105,product_view,1041.0,2025-09-20 02:16:00
2581,105,add_to_cart,1041.0,2025-09-20 02:18:00
2582,105,checkout,1041.0,2025-09-20 02:21:00
2583,105,purchase,1041.0,2025-09-20 02:23:00
2584,1166,visit,,2025-09-13 13:55:00
2585,1475,visit,,2025-08-26 20:12:00
2586,1475,product_view,1114.0,2025-08-26 20:17:00
2587,2,visit,,2025-08-22 19:17:00
2588,2,product_view,1033.0,2025-08-22 19:19:00
2589,2,add_to_cart,1033.0,2025-08-22 19:23:00
2590,2,checkout,1033.0,2025-08-22 19:26:00
2591,2,purchase,1033.0,2025-08-22 19:29:00
2592,699,visit,,2025-09-25 17:32:00
2593,699,product_view,1036.0,2025-09-25 17:36:00
2594,699,add_to_cart,1036.0,2025-09-25 17:38:00
2595,699,checkout,1036.0,2025-09-25 17:40:00
2596,1044,visit,,2025-09-02 05:11:00
2597,1044,product_view,1061.0,2025-09-02 05:15:00
2598,194,visit,,2025-08-26 10:40:00
2599,194,product_view,1119.0,2025-08-26 10:42:00
2600,194,add_to_cart,1119.0,2025-08-26 10:43:00
2601,437,visit,,2025-09-03 09:20:00
2602,437,product_view,1040.0,2025-09-03 09:24:00
2603,437,add_to_cart,1040.0,2025-09-03 09:27:00
2604,431,visit,,2025-09-25 04:20:00
2605,431,product_view,1074.0,2025-09-25 04:24:00
2606,324,visit,,2025-09-23 05:20:00
2607,971,visit,,2025-09-15 13:49:00
2608,971,product_view,1084.0,2025-09-15 13:51:00
2609,967,visit,,2025-08-08 11:09:00
2610,967,product_view,1120.0,2025-08-08 11:12:00
2611,646,visit,,2025-08-09 13:36:00
2612,646,product_view,1058.0,2025-08-09 13:40:00
2613,646,add_to_cart,1058.0,2025-08-09 13:44:00
2614,646,checkout,1058.0,2025-08-09 13:46:00
2615,646,purchase,1058.0,2025-08-09 13:47:00
2616,562,visit,,2025-09-29 06:13:00
2617,562,product_view,1003.0,2025-09-29 06:16:00
2618,562,add_to_cart,1003.0,2025-09-29 06:19:00
2619,562,checkout,1003.0,2025-09-29 06:21:00
2620,668,visit,,2025-09-10 23:12:00
2621,668,product_view,1072.0,2025-09-10 23:17:00
2622,668,add_to_cart,1072.0,2025-09-10 23:20:00
2623,668,checkout,1072.0,2025-09-10 23:21:00
2624,668,purchase,1072.0,2025-09-10 23:24:00
2625,1478,visit,,2025-08-30 01:49:00
2626,1478,product_view,1076.0,2025-08-30 01:53:00
2627,1478,add_to_cart,1076.0,2025-08-30 01:57:00
2628,1478,checkout,1076.0,2025-08-30 01:58:00
2629,1478,purchase,1076.0,2025-08-30 02:00:00
2630,757,visit,,2025-08-06 03:30:00
2631,757,product_view,1057.0,2025-08-06 03:31:00
2632,757,add_to_cart,1057.0,2025-08-06 03:35:00
2633,309,visit,,2025-08-08 18:12:00
2634,309,product_view,1076.0,2025-08-08 18:16:00
2635,309,add_to_cart,1076.0,2025-08-08 18:19:00
2636,309,checkout,1076.0,2025-08-08 18:21:00
2637,309,purchase,1076.0,2025-08-08 18:22:00
2638,1433,visit,,2025-08-10 11:57:00
2639,1433,product_view,1092.0,2025-08-10 11:59:00
2640,1433,add_to_cart,1092.0,2025-08-10 12:03:00
2641,1433,checkout,1092.0,2025-08-10 12:05:00
2642,1433,purchase,1092.0,2025-08-10 12:08:00
2643,531,visit,,2025-09-16 23:59:00
2644,531,product_view,1033.0,2025-09-17 00:00:00
2645,876,visit,,2025-09-01 01:53:00
2646,876,product_view,1051.0,2025-09-01 01:58:00
2647,876,add_to_cart,1051.0,2025-09-01 02:02:00
2648,1033,visit,,2025-08-11 17:31:00
2649,1033,product_view,1112.0,2025-08-11 17:34:00
2650,155,visit,,2025-07-12 17:49:00
2651,155,product_view,1073.0,2025-07-12 17:51:00
2652,180,visit,,2025-08-29 19:41:00
2653,150,visit,,2025-09-26 13:52:00
2654,150,product_view,1099.0,2025-09-26 13:56:00
2655,312,visit,,2025-08-12 02:11:00
2656,312,product_view,1084.0,2025-08-12 02:14:00
2657,312,add_to_cart,1084.0,2025-08-12 02:18:00
2658,823,visit,,2025-08-07 00:39:00
2659,823,product_view,1074.0,2025-08-07 00:40:00
2660,823,add_to_cart,1074.0,2025-08-07 00:43:00
2661,823,checkout,1074.0,2025-08-07 00:45:00
2662,1197,visit,,2025-08-11 17:29:00
2663,1197,product_view,1087.0,2025-08-11 17:31:00
2664,1177,visit,,2025-08-15 22:55:00
2665,1177,product_view,1119.0,2025-08-15 22:57:00
2666,423,visit,,2025-07-24 03:01:00
2667,423,product_view,1040.0,2025-07-24 03:02:00
2668,1107,visit,,2025-07-09 10:55:00
2669,1107,product_view,1045.0,2025-07-09 10:57:00
2670,414,visit,,2025-07-21 13:17:00
2671,414,product_view,1039.0,2025-07-21 13:19:00
2672,56,visit,,2025-08-26 03:53:00
2673,53,visit,,2025-07-27 12:03:00
2674,53,product_view,1057.0,2025-07-27 12:07:00
2675,53,add_to_cart,1057.0,2025-07-27 12:11:00
2676,53,checkout,1057.0,2025-07-27 12:12:00
2677,53,purchase,1057.0,2025-07-27 12:13:00
2678,1185,visit,,2025-09-05 03:10:00
2679,1185,product_view,1093.0,2025-09-05 03:11:00
2680,1239,visit,,2025-08-10 13:12:00
2681,1239,product_view,1046.0,2025-08-10 13:13:00
2682,737,visit,,2025-08-02 16:07:00
2683,34,visit,,2025-08-18 13:25:00
2684,205,visit,,2025-08-16 09:53:00
2685,205,product_view,1046.0,2025-08-16 09:56:00
2686,205,add_to_cart,1046.0,2025-08-16 09:57:00
2687,799,visit,,2025-08-30 00:17:00
2688,799,product_view,1113.0,2025-08-30 00:20:00
2689,799,add_to_cart,1113.0,2025-08-30 00:22:00
2690,799,checkout,1113.0,2025-08-30 00:23:00
2691,799,purchase,1113.0,2025-08-30 00:24:00
2692,1424,visit,,2025-07-05 01:38:00
2693,1424,product_view,1061.0,2025-07-05 01:41:00
2694,1424,add_to_cart,1061.0,2025-07-05 01:45:00
2695,859,visit,,2025-07-23 16:09:00
2696,859,product_view,1023.0,2025-07-23 16:11:00
2697,859,add_to_cart,1023.0,2025-07-23 16:12:00
2698,62,visit,,2025-07-27 09:25:00
2699,62,product_view,1064.0,2025-07-27 09:28:00
2700,59,visit,,2025-07-04 10:01:00
2701,71,visit,,2025-07-19 13:02:00
2702,71,product_view,1095.0,2025-07-19 13:07:00
2703,348,visit,,2025-07-13 00:22:00
2704,189,visit,,2025-07-09 03:30:00
2705,189,product_view,1054.0,2025-07-09 03:34:00
2706,1100,visit,,2025-07-18 19:51:00
2707,1100,product_view,1057.0,2025-07-18 19:54:00
2708,1100,add_to_cart,1057.0,2025-07-18 19:57:00
2709,1100,checkout,1057.0,2025-07-18 20:00:00
2710,1100,purchase,1057.0,2025-07-18 20:03:00
2711,1468,visit,,2025-08-31 15:47:00
2712,1468,product_view,1013.0,2025-08-31 15:52:00
2713,1468,add_to_cart,1013.0,2025-08-31 15:54:00
2714,1468,checkout,1013.0,2025-08-31 15:55:00
2715,1468,purchase,1013.0,2025-08-31 15:56:00
2716,195,visit,,2025-08-21 09:56:00
2717,195,product_view,1092.0,2025-08-21 09:58:00
2718,195,add_to_cart,1092.0,2025-08-21 10:00:00
2719,617,visit,,2025-09-29 14:42:00
2720,617,product_view,1043.0,2025-09-29 14:47:00
2721,547,visit,,2025-07-17 10:27:00
2722,547,product_view,1098.0,2025-07-17 10:29:00
2723,71,visit,,2025-08-19 20:03:00
2724,71,product_view,1096.0,2025-08-19 20:05:00
2725,71,add_to_cart,1096.0,2025-08-19 20:06:00
2726,488,visit,,2025-08-20 10:00:00
2727,488,product_view,1021.0,2025-08-20 10:04:00
2728,385,visit,,2025-09-12 12:28:00
2729,929,visit,,2025-08-03 17:28:00
2730,929,product_view,1080.0,2025-08-03 17:31:00
2731,1054,visit,,2025-08-13 10:57:00
2732,1054,product_view,1119.0,2025-08-13 11:00:00
2733,999,visit,,2025-09-09 14:42:00
2734,999,product_view,1099.0,2025-09-09 14:45:00
2735,539,visit,,2025-08-16 13:41:00
2736,539,product_view,1009.0,2025-08-16 13:46:00
2737,539,add_to_cart,1009.0,2025-08-16 13:48:00
2738,228,visit,,2025-09-09 22:18:00
2739,228,product_view,1016.0,2025-09-09 22:21:00
2740,228,add_to_cart,1016.0,2025-09-09 22:25:00
2741,228,checkout,1016.0,2025-09-09 22:26:00
2742,1034,visit,,2025-08-20 16:12:00
2743,1034,product_view,1024.0,2025-08-20 16:14:00
2744,407,visit,,2025-08-15 16:38:00
2745,407,product_view,1094.0,2025-08-15 16:43:00
2746,1076,visit,,2025-09-07 11:34:00
2747,1076,product_view,1007.0,2025-09-07 11:39:00
2748,1076,add_to_cart,1007.0,2025-09-07 11:41:00
2749,1076,checkout,1007.0,2025-09-07 11:42:00
2750,1076,purchase,1007.0,2025-09-07 11:45:00
2751,1467,visit,,2025-09-08 19:27:00
2752,571,visit,,2025-08-21 09:24:00
2753,863,visit,,2025-08-30 14:20:00
2754,863,product_view,1115.0,2025-08-30 14:23:00
2755,863,add_to_cart,1115.0,2025-08-30 14:26:00
2756,1369,visit,,2025-07-27 23:39:00
2757,1369,product_view,1040.0,2025-07-27 23:40:00
2758,1369,add_to_cart,1040.0,2025-07-27 23:44:00
2759,1369,checkout,1040.0,2025-07-27 23:46:00
2760,497,visit,,2025-07-21 20:26:00
2761,497,product_view,1051.0,2025-07-21 20:28:00
2762,497,add_to_cart,1051.0,2025-07-21 20:31:00
2763,497,checkout,1051.0,2025-07-21 20:33:00
2764,497,purchase,1051.0,2025-07-21 20:35:00
2765,1487,visit,,2025-09-13 21:09:00
2766,1487,product_view,1095.0,2025-09-13 21:11:00
2767,671,visit,,2025-09-20 03:33:00
2768,671,product_view,1002.0,2025-09-20 03:34:00
2769,1226,visit,,2025-07-30 21:28:00
2770,1226,product_view,1061.0,2025-07-30 21:29:00
2771,1226,add_to_cart,1061.0,2025-07-30 21:33:00
2772,1226,checkout,1061.0,2025-07-30 21:36:00
2773,1226,purchase,1061.0,2025-07-30 21:38:00
2774,782,visit,,2025-08-02 03:40:00
2775,782,product_view,1108.0,2025-08-02 03:45:00
2776,782,add_to_cart,1108.0,2025-08-02 03:49:00
2777,461,visit,,2025-07-14 02:46:00
2778,461,product_view,1067.0,2025-07-14 02:51:00
2779,495,visit,,2025-09-24 15:53:00
2780,495,product_view,1112.0,2025-09-24 15:57:00
2781,495,add_to_cart,1112.0,2025-09-24 15:58:00
2782,574,visit,,2025-08-05 08:40:00
2783,574,product_view,1108.0,2025-08-05 08:44:00
2784,515,visit,,2025-07-11 00:06:00
2785,515,product_view,1046.0,2025-07-11 00:10:00
2786,515,add_to_cart,1046.0,2025-07-11 00:14:00
2787,515,checkout,1046.0,2025-07-11 00:16:00
2788,515,purchase,1046.0,2025-07-11 00:17:00
2789,1000,visit,,2025-09-16 18:24:00
2790,1000,product_view,1072.0,2025-09-16 18:28:00
2791,1000,add_to_cart,1072.0,2025-09-16 18:29:00
2792,1000,checkout,1072.0,2025-09-16 18:32:00
2793,1179,visit,,2025-07-16 07:23:00
2794,1179,product_view,1013.0,2025-07-16 07:28:00
2795,1179,add_to_cart,1013.0,2025-07-16 07:32:00
2796,82,visit,,2025-09-21 14:54:00
2797,82,product_view,1045.0,2025-09-21 14:59:00
2798,82,add_to_cart,1045.0,2025-09-21 15:03:00
2799,1287,visit,,2025-08-25 21:58:00
2800,1287,product_view,1096.0,2025-08-25 22:03:00
2801,1287,add_to_cart,1096.0,2025-08-25 22:06:00
2802,1287,checkout,1096.0,2025-08-25 22:08:00
2803,1494,visit,,2025-08-02 11:52:00
2804,1494,product_view,1059.0,2025-08-02 11:55:00
2805,510,visit,,2025-08-27 01:20:00
2806,510,product_view,1036.0,2025-08-27 01:23:00
2807,329,visit,,2025-09-10 17:41:00
2808,329,product_view,1027.0,2025-09-10 17:45:00
2809,353,visit,,2025-09-02 02:21:00
2810,353,product_view,1109.0,2025-09-02 02:26:00
2811,467,visit,,2025-08-09 03:58:00
2812,467,product_view,1041.0,2025-08-09 04:02:00
2813,467,add_to_cart,1041.0,2025-08-09 04:06:00
2814,467,checkout,1041.0,2025-08-09 04:08:00
2815,467,purchase,1041.0,2025-08-09 04:11:00
2816,719,visit,,2025-08-26 11:48:00
2817,719,product_view,1044.0,2025-08-26 11:50:00
2818,719,add_to_cart,1044.0,2025-08-26 11:51:00
2819,719,checkout,1044.0,2025-08-26 11:53:00
2820,1435,visit,,2025-09-10 09:48:00
2821,1435,product_view,1083.0,2025-09-10 09:50:00
2822,1435,add_to_cart,1083.0,2025-09-10 09:51:00
2823,1435,checkout,1083.0,2025-09-10 09:52:00
2824,1359,visit,,2025-08-03 04:45:00
2825,1359,product_view,1052.0,2025-08-03 04:48:00
2826,1359,add_to_cart,1052.0,2025-08-03 04:52:00
2827,1359,checkout,1052.0,2025-08-03 04:55:00
2828,602,visit,,2025-09-11 02:20:00
2829,907,visit,,2025-07-06 07:35:00
2830,907,product_view,1106.0,2025-07-06 07:38:00
2831,907,add_to_cart,1106.0,2025-07-06 07:40:00
2832,449,visit,,2025-07-29 14:41:00
2833,449,product_view,1032.0,2025-07-29 14:43:00
2834,449,add_to_cart,1032.0,2025-07-29 14:45:00
2835,1254,visit,,2025-08-26 13:35:00
2836,1254,product_view,1062.0,2025-08-26 13:40:00
2837,1254,add_to_cart,1062.0,2025-08-26 13:42:00
2838,1190,visit,,2025-09-19 18:56:00
2839,793,visit,,2025-08-03 22:50:00
2840,540,visit,,2025-08-17 11:57:00
2841,481,visit,,2025-09-08 11:04:00
2842,276,visit,,2025-09-28 07:50:00
2843,276,product_view,1042.0,2025-09-28 07:52:00
2844,276,add_to_cart,1042.0,2025-09-28 07:56:00
2845,276,checkout,1042.0,2025-09-28 07:57:00
2846,1238,visit,,2025-08-14 22:44:00
2847,1238,product_view,1030.0,2025-08-14 22:49:00
2848,459,visit,,2025-08-04 18:53:00
2849,459,product_view,1060.0,2025-08-04 18:58:00
2850,459,add_to_cart,1060.0,2025-08-04 19:02:00
2851,459,checkout,1060.0,2025-08-04 19:03:00
2852,459,purchase,1060.0,2025-08-04 19:05:00
2853,1332,visit,,2025-08-14 15:55:00
2854,1332,product_view,1008.0,2025-08-14 15:56:00
2855,134,visit,,2025-08-05 18:16:00
2856,1491,visit,,2025-09-15 15:27:00
2857,1491,product_view,1004.0,2025-09-15 15:29:00
2858,441,visit,,2025-08-27 09:34:00
2859,441,product_view,1085.0,2025-08-27 09:37:00
2860,441,add_to_cart,1085.0,2025-08-27 09:41:00
2861,441,checkout,1085.0,2025-08-27 09:44:00
2862,1202,visit,,2025-07-01 19:03:00
2863,1202,product_view,1041.0,2025-07-01 19:06:00
2864,146,visit,,2025-07-09 16:26:00
2865,146,product_view,1079.0,2025-07-09 16:28:00
2866,146,add_to_cart,1079.0,2025-07-09 16:30:00
2867,61,visit,,2025-09-02 23:07:00
2868,61,product_view,1084.0,2025-09-02 23:08:00
2869,1176,visit,,2025-09-26 12:51:00
2870,1176,product_view,1090.0,2025-09-26 12:55:00
2871,1176,add_to_cart,1090.0,2025-09-26 12:58:00
2872,1176,checkout,1090.0,2025-09-26 13:00:00
2873,1176,purchase,1090.0,2025-09-26 13:03:00
2874,517,visit,,2025-07-12 05:16:00
2875,517,product_view,1064.0,2025-07-12 05:18:00
2876,517,add_to_cart,1064.0,2025-07-12 05:19:00
2877,517,checkout,1064.0,2025-07-12 05:20:00
2878,517,purchase,1064.0,2025-07-12 05:21:00
2879,125,visit,,2025-07-08 21:23:00
2880,125,product_view,1072.0,2025-07-08 21:24:00
2881,1084,visit,,2025-07-01 10:24:00
2882,1084,product_view,1002.0,2025-07-01 10:29:00
2883,143,visit,,2025-07-25 20:39:00
2884,143,product_view,1023.0,2025-07-25 20:44:00
2885,143,add_to_cart,1023.0,2025-07-25 20:47:00
2886,143,checkout,1023.0,2025-07-25 20:50:00
2887,1229,visit,,2025-09-12 05:57:00
2888,1229,product_view,1048.0,2025-09-12 05:59:00
2889,1229,add_to_cart,1048.0,2025-09-12 06:03:00
2890,1229,checkout,1048.0,2025-09-12 06:04:00
2891,247,visit,,2025-08-09 09:06:00
2892,247,product_view,1104.0,2025-08-09 09:08:00
2893,343,visit,,2025-07-13 15:12:00
2894,343,product_view,1116.0,2025-07-13 15:17:00
2895,932,visit,,2025-09-23 17:53:00
2896,932,product_view,1119.0,2025-09-23 17:57:00
2897,1370,visit,,2025-07-09 10:15:00
2898,1370,product_view,1071.0,2025-07-09 10:17:00
2899,1006,visit,,2025-08-21 01:22:00
2900,1006,product_view,1025.0,2025-08-21 01:26:00
2901,1351,visit,,2025-09-14 03:54:00
2902,1351,product_view,1091.0,2025-09-14 03:57:00
2903,1154,visit,,2025-09-28 17:33:00
2904,1154,product_view,1074.0,2025-09-28 17:38:00
2905,579,visit,,2025-07-18 14:48:00
2906,579,product_view,1042.0,2025-07-18 14:52:00
2907,579,add_to_cart,1042.0,2025-07-18 14:56:00
2908,579,checkout,1042.0,2025-07-18 14:57:00
2909,579,purchase,1042.0,2025-07-18 14:59:00
2910,992,visit,,2025-08-19 09:31:00
2911,589,visit,,2025-09-26 22:03:00
2912,589,product_view,1099.0,2025-09-26 22:04:00
2913,589,add_to_cart,1099.0,2025-09-26 22:05:00
2914,589,checkout,1099.0,2025-09-26 22:08:00
2915,1170,visit,,2025-07-23 20:20:00
2916,1170,product_view,1070.0,2025-07-23 20:25:00
2917,1170,add_to_cart,1070.0,2025-07-23 20:28:00
2918,1170,checkout,1070.0,2025-07-23 20:30:00
